pop,treatment,log_time,lml_surv
ATE-weighted,0,,
ATE-weighted,0,0,-7.60823371
ATE-weighted,0,0.6931471806,-6.669245811
ATE-weighted,0,1.0986122887,-6.090753472
ATE-weighted,0,1.3862943611,-5.565457233
ATE-weighted,0,1.6094379124,-5.235059862
ATE-weighted,0,1.7917594692,-4.947204163
ATE-weighted,0,1.9459101491,-4.758481331
ATE-weighted,0,2.0794415417,-4.397168855
ATE-weighted,0,2.1972245773,-4.163854667
ATE-weighted,0,2.302585093,-4.013049816
ATE-weighted,0,2.3978952728,-3.89220272
ATE-weighted,0,2.4849066498,-3.840579013
ATE-weighted,0,2.5649493575,-3.727807037
ATE-weighted,0,2.6390573296,-3.627512893
ATE-weighted,0,2.7080502011,-3.545701349
ATE-weighted,0,2.7725887222,-3.466512506
ATE-weighted,0,2.8332133441,-3.298144644
ATE-weighted,0,2.8903717579,-3.267125699
ATE-weighted,0,2.9444389792,-3.122257911
ATE-weighted,0,2.9957322736,-3.00866987
ATE-weighted,0,3.0445224377,-2.939618495
ATE-weighted,0,3.0910424534,-2.837956784
ATE-weighted,0,3.1354942159,-2.816406347
ATE-weighted,0,3.1780538303,-2.760364167
ATE-weighted,0,3.2188758249,-2.658644115
ATE-weighted,0,3.258096538,-2.627195748
ATE-weighted,0,3.295836866,-2.595103992
ATE-weighted,0,3.3322045102,-2.530558598
ATE-weighted,0,3.36729583,-2.493449706
ATE-weighted,0,3.4011973817,-2.435563145
ATE-weighted,0,3.4339872045,-2.39224881
ATE-weighted,0,3.4657359028,-2.293218122
ATE-weighted,0,3.4965075615,-2.260950407
ATE-weighted,0,3.5263605246,-2.216893937
ATE-weighted,0,3.5553480615,-2.180988607
ATE-weighted,0,3.5835189385,-2.11892614
ATE-weighted,0,3.6109179126,-2.081426313
ATE-weighted,0,3.6375861597,-2.041913752
ATE-weighted,0,3.6635616461,-1.998974364
ATE-weighted,0,3.6888794541,-1.966364614
ATE-weighted,0,3.7135720667,-1.906647496
ATE-weighted,0,3.7376696183,-1.867336155
ATE-weighted,0,3.7612001157,-1.828048158
ATE-weighted,0,3.7841896339,-1.798929954
ATE-weighted,0,3.8066624898,-1.757899389
ATE-weighted,0,3.8286413965,-1.732411267
ATE-weighted,0,3.8501476017,-1.697854498
ATE-weighted,0,3.8712010109,-1.671300541
ATE-weighted,0,3.8918202981,-1.641954978
ATE-weighted,0,3.9120230054,-1.620849914
ATE-weighted,0,3.9318256327,-1.608794463
ATE-weighted,0,3.9512437186,-1.592386528
ATE-weighted,0,3.9702919136,-1.558517738
ATE-weighted,0,3.9889840466,-1.530870573
ATE-weighted,0,4.0073331852,-1.516174297
ATE-weighted,0,4.0253516907,-1.494976603
ATE-weighted,0,4.0430512678,-1.475022911
ATE-weighted,0,4.0604430105,-1.448390835
ATE-weighted,0,4.0775374439,-1.429379671
ATE-weighted,0,4.0943445622,-1.408029354
ATE-weighted,0,4.1108738642,-1.394790488
ATE-weighted,0,4.127134385,-1.379786125
ATE-weighted,0,4.1431347264,-1.366454655
ATE-weighted,0,4.1588830834,-1.350801367
ATE-weighted,0,4.1743872699,-1.3330098
ATE-weighted,0,4.189654742,-1.299477946
ATE-weighted,0,4.2046926194,-1.28676502
ATE-weighted,0,4.2195077052,-1.262693938
ATE-weighted,0,4.2341065046,-1.248241035
ATE-weighted,0,4.248495242,-1.226964299
ATE-weighted,0,4.262679877,-1.209904191
ATE-weighted,0,4.276666119,-1.196803862
ATE-weighted,0,4.2904594411,-1.184074257
ATE-weighted,0,4.3040650932,-1.171301698
ATE-weighted,0,4.3174881135,-1.157426391
ATE-weighted,0,4.3307333403,-1.142969277
ATE-weighted,0,4.3438054219,-1.126814224
ATE-weighted,0,4.3567088267,-1.111712557
ATE-weighted,0,4.3694478525,-1.098428845
ATE-weighted,0,4.3820266347,-1.080398452
ATE-weighted,0,4.3944491547,-1.060348894
ATE-weighted,0,4.4067192473,-1.038737014
ATE-weighted,0,4.4188406078,-1.029283551
ATE-weighted,0,4.4308167988,-1.016492479
ATE-weighted,0,4.4426512565,-1.008255985
ATE-weighted,0,4.4543472963,-0.994067252
ATE-weighted,0,4.4659081187,-0.981635159
ATE-weighted,0,4.4773368145,-0.971711796
ATE-weighted,0,4.4886363697,-0.961004693
ATE-weighted,0,4.4998096703,-0.944911717
ATE-weighted,0,4.5108595065,-0.937631387
ATE-weighted,0,4.521788577,-0.925455803
ATE-weighted,0,4.5325994932,-0.915575921
ATE-weighted,0,4.5432947823,-0.905035307
ATE-weighted,0,4.5538768916,-0.893282173
ATE-weighted,0,4.5643481915,-0.875866617
ATE-weighted,0,4.5747109785,-0.868439367
ATE-weighted,0,4.5849674787,-0.859377003
ATE-weighted,0,4.5951198501,-0.849656168
ATE-weighted,0,4.605170186,-0.833222418
ATE-weighted,0,4.6151205168,-0.821813333
ATE-weighted,0,4.6249728133,-0.810454652
ATE-weighted,0,4.6347289882,-0.801877572
ATE-weighted,0,4.6443908991,-0.789461817
ATE-weighted,0,4.6539603502,-0.782394782
ATE-weighted,0,4.6634390941,-0.767185285
ATE-weighted,0,4.6728288345,-0.761810058
ATE-weighted,0,4.6821312271,-0.75108091
ATE-weighted,0,4.6913478822,-0.742734575
ATE-weighted,0,4.7004803658,-0.737443138
ATE-weighted,0,4.7095302013,-0.726264009
ATE-weighted,0,4.7184988713,-0.710871377
ATE-weighted,0,4.7273878187,-0.701497384
ATE-weighted,0,4.7361984484,-0.685922766
ATE-weighted,0,4.7449321284,-0.683054304
ATE-weighted,0,4.7535901911,-0.677228755
ATE-weighted,0,4.7621739348,-0.665228047
ATE-weighted,0,4.7706846245,-0.65708834
ATE-weighted,0,4.7791234931,-0.648775909
ATE-weighted,0,4.7874917428,-0.640640595
ATE-weighted,0,4.7957905456,-0.633350248
ATE-weighted,0,4.8040210447,-0.621694377
ATE-weighted,0,4.8121843554,-0.611672232
ATE-weighted,0,4.8202815656,-0.600546876
ATE-weighted,0,4.8283137373,-0.590007596
ATE-weighted,0,4.836281907,-0.580371561
ATE-weighted,0,4.8441870865,-0.575686138
ATE-weighted,0,4.8520302639,-0.570869811
ATE-weighted,0,4.8598124044,-0.560855092
ATE-weighted,0,4.8675344505,-0.552656136
ATE-weighted,0,4.8751973232,-0.538016722
ATE-weighted,0,4.8828019226,-0.532320449
ATE-weighted,0,4.8903491282,-0.524112494
ATE-weighted,0,4.8978398,-0.514191168
ATE-weighted,0,4.9052747784,-0.507517718
ATE-weighted,0,4.9126548857,-0.501816689
ATE-weighted,0,4.9199809258,-0.493843162
ATE-weighted,0,4.9272536852,-0.488917563
ATE-weighted,0,4.9344739331,-0.481125901
ATE-weighted,0,4.9416424226,-0.473542188
ATE-weighted,0,4.9487598904,-0.466560718
ATE-weighted,0,4.9558270576,-0.456050529
ATE-weighted,0,4.9628446303,-0.444146355
ATE-weighted,0,4.9698132996,-0.434316112
ATE-weighted,0,4.9767337424,-0.42710552
ATE-weighted,0,4.9836066217,-0.42172886
ATE-weighted,0,4.9904325868,-0.413520991
ATE-weighted,0,4.9972122738,-0.40605675
ATE-weighted,0,5.0039463059,-0.39805556
ATE-weighted,0,5.0106352941,-0.390982189
ATE-weighted,0,5.0172798368,-0.38501546
ATE-weighted,0,5.0238805208,-0.375245195
ATE-weighted,0,5.0304379214,-0.368392627
ATE-weighted,0,5.0369526024,-0.360007895
ATE-weighted,0,5.0434251169,-0.352470002
ATE-weighted,0,5.0498560072,-0.346885052
ATE-weighted,0,5.0562458053,-0.344016517
ATE-weighted,0,5.062595033,-0.338725409
ATE-weighted,0,5.0689042022,-0.331497796
ATE-weighted,0,5.0751738152,-0.32639358
ATE-weighted,0,5.081404365,-0.321234222
ATE-weighted,0,5.0875963352,-0.318443961
ATE-weighted,0,5.0937502008,-0.313569385
ATE-weighted,0,5.0998664278,-0.304340698
ATE-weighted,0,5.1059454739,-0.302037464
ATE-weighted,0,5.1119877884,-0.29796312
ATE-weighted,0,5.1179938124,-0.292581107
ATE-weighted,0,5.1239639794,-0.289519586
ATE-weighted,0,5.1298987149,-0.283901537
ATE-weighted,0,5.1357984371,-0.279507571
ATE-weighted,0,5.1416635565,-0.275971544
ATE-weighted,0,5.1474944768,-0.270556092
ATE-weighted,0,5.1532915945,-0.262918348
ATE-weighted,0,5.1590552992,-0.255548792
ATE-weighted,0,5.1647859739,-0.250249048
ATE-weighted,0,5.170483995,-0.245468352
ATE-weighted,0,5.1761497326,-0.238103746
ATE-weighted,0,5.1817835503,-0.233249596
ATE-weighted,0,5.1873858058,-0.226497466
ATE-weighted,0,5.1929568509,-0.221471992
ATE-weighted,0,5.1984970313,-0.218285355
ATE-weighted,0,5.2040066871,-0.213861982
ATE-weighted,0,5.2094861528,-0.210285309
ATE-weighted,0,5.2149357576,-0.203919374
ATE-weighted,0,5.2203558251,-0.199344644
ATE-weighted,0,5.2257466737,-0.195217714
ATE-weighted,0,5.2311086169,-0.189232751
ATE-weighted,0,5.2364419628,-0.183423838
ATE-weighted,0,5.2417470151,-0.179358275
ATE-weighted,0,5.2470240722,-0.172905306
ATE-weighted,0,5.252273428,-0.169137845
ATE-weighted,0,5.257495372,-0.163659098
ATE-weighted,0,5.2626901889,-0.158861435
ATE-weighted,0,5.2678581591,-0.152557668
ATE-weighted,0,5.2729995586,-0.145561376
ATE-weighted,0,5.2781146592,-0.141355854
ATE-weighted,0,5.2832037287,-0.137007987
ATE-weighted,0,5.2882670307,-0.133270139
ATE-weighted,0,5.2933048247,-0.129330526
ATE-weighted,0,5.2983173665,-0.125110078
ATE-weighted,0,5.3033049081,-0.120625959
ATE-weighted,0,5.3082676974,-0.118544732
ATE-weighted,0,5.313205979,-0.113764609
ATE-weighted,0,5.3181199938,-0.108758772
ATE-weighted,0,5.3230099791,-0.107420514
ATE-weighted,0,5.3278761688,-0.102465765
ATE-weighted,0,5.3327187933,-0.098389003
ATE-weighted,0,5.3375380797,-0.096375724
ATE-weighted,0,5.342334252,-0.092013423
ATE-weighted,0,5.3471075307,-0.08958666
ATE-weighted,0,5.3518581335,-0.084578812
ATE-weighted,0,5.3565862747,-0.083180152
ATE-weighted,0,5.3612921657,-0.080755049
ATE-weighted,0,5.365976015,-0.077393459
ATE-weighted,0,5.3706380281,-0.07435793
ATE-weighted,0,5.3752784077,-0.07035909
ATE-weighted,0,5.3798973535,-0.065070084
ATE-weighted,0,5.3844950628,-0.060577507
ATE-weighted,0,5.3890717298,-0.054241776
ATE-weighted,0,5.3936275464,-0.046956213
ATE-weighted,0,5.3981627015,-0.044448733
ATE-weighted,0,5.4026773819,-0.0416168
ATE-weighted,0,5.4071717715,-0.034180185
ATE-weighted,0,5.4116460519,-0.029980359
ATE-weighted,0,5.4161004022,-0.026291176
ATE-weighted,0,5.4205349993,-0.020126783
ATE-weighted,0,5.4249500175,-0.014077905
ATE-weighted,0,5.429345629,-0.01179355
ATE-weighted,0,5.4337220036,-0.008441983
ATE-weighted,0,5.4380793089,-0.004277076
ATE-weighted,0,5.4424177105,-0.00048849
ATE-weighted,0,5.4467373717,0.002623012
ATE-weighted,0,5.4510384536,0.0092652657
ATE-weighted,0,5.4553211154,0.015040201
ATE-weighted,0,5.4595855141,0.0208964064
ATE-weighted,0,5.463831805,0.0274714765
ATE-weighted,0,5.4680601411,0.0326890945
ATE-weighted,0,5.4722706737,0.038330662
ATE-weighted,0,5.4764635519,0.0412163975
ATE-weighted,0,5.4806389233,0.0443043924
ATE-weighted,0,5.4847969335,0.0486547534
ATE-weighted,0,5.4889377262,0.0527699216
ATE-weighted,0,5.4930614433,0.0569640846
ATE-weighted,0,5.4971682253,0.0599265645
ATE-weighted,0,5.5012582105,0.0636041755
ATE-weighted,0,5.5053315359,0.0676248644
ATE-weighted,0,5.5093883366,0.0724566595
ATE-weighted,0,5.5134287462,0.0747289476
ATE-weighted,0,5.5174528965,0.0758738791
ATE-weighted,0,5.5214609179,0.0817301277
ATE-weighted,0,5.5254529391,0.0848821724
ATE-weighted,0,5.5294290875,0.0877292587
ATE-weighted,0,5.5333894887,0.0915425423
ATE-weighted,0,5.537334267,0.0951785823
ATE-weighted,0,5.5412635452,0.1020997065
ATE-weighted,0,5.5451774445,0.10643025
ATE-weighted,0,5.5490760849,0.1091401902
ATE-weighted,0,5.5529595849,0.1129483213
ATE-weighted,0,5.5568280617,0.1163427604
ATE-weighted,0,5.560681631,0.1210697702
ATE-weighted,0,5.5645204073,0.1251932552
ATE-weighted,0,5.5683445038,0.1278325852
ATE-weighted,0,5.5721540322,0.1327106531
ATE-weighted,0,5.5759491031,0.1350164264
ATE-weighted,0,5.579729826,0.1403575529
ATE-weighted,0,5.5834963088,0.1450128296
ATE-weighted,0,5.5872486584,0.1486295789
ATE-weighted,0,5.5909869805,0.1519995805
ATE-weighted,0,5.5947113796,0.1523466789
ATE-weighted,0,5.598421959,0.1550068977
ATE-weighted,0,5.6021188209,0.1580909473
ATE-weighted,0,5.6058020663,0.1616496393
ATE-weighted,0,5.6094717952,0.1667587361
ATE-weighted,0,5.6131281064,0.1694645317
ATE-weighted,0,5.6167710977,0.1735930019
ATE-weighted,0,5.6204008657,0.1785069196
ATE-weighted,0,5.6240175062,0.1800273729
ATE-weighted,0,5.6276211137,0.1834007184
ATE-weighted,0,5.6312117818,0.1853928499
ATE-weighted,0,5.6347896032,0.1885220977
ATE-weighted,0,5.6383546693,0.1902847073
ATE-weighted,0,5.6419070709,0.1917809584
ATE-weighted,0,5.6454468976,0.1971276772
ATE-weighted,0,5.6489742382,0.1999493357
ATE-weighted,0,5.6524891803,0.202951099
ATE-weighted,0,5.6559918108,0.2080093637
ATE-weighted,0,5.6594822158,0.2102830324
ATE-weighted,0,5.6629604801,0.2142329039
ATE-weighted,0,5.6664266881,0.2186733053
ATE-weighted,0,5.669880923,0.2221106176
ATE-weighted,0,5.6733232672,0.2257346768
ATE-weighted,0,5.6767538023,0.2306680733
ATE-weighted,0,5.680172609,0.2323222294
ATE-weighted,0,5.6835797673,0.2371592725
ATE-weighted,0,5.6869753563,0.2433022928
ATE-weighted,0,5.6903594543,0.2465501948
ATE-weighted,0,5.6937321388,0.2487008927
ATE-weighted,0,5.6970934865,0.251799295
ATE-weighted,0,5.7004435734,0.2553512134
ATE-weighted,0,5.7037824747,0.2574083426
ATE-weighted,0,5.7071102647,0.259708866
ATE-weighted,0,5.7104270174,0.2637010278
ATE-weighted,0,5.7137328055,0.2659465599
ATE-weighted,0,5.7170277014,0.2689904462
ATE-weighted,0,5.7203117766,0.2719683988
ATE-weighted,0,5.723585102,0.2741114613
ATE-weighted,0,5.7268477476,0.2787756939
ATE-weighted,0,5.730099783,0.2827786953
ATE-weighted,0,5.7333412769,0.2846313268
ATE-weighted,0,5.7365722975,0.2858359482
ATE-weighted,0,5.7397929122,0.2865432623
ATE-weighted,0,5.7430031878,0.290529839
ATE-weighted,0,5.7462031905,0.2930494662
ATE-weighted,0,5.7493929859,0.2960565348
ATE-weighted,0,5.7525726388,0.2984751612
ATE-weighted,0,5.7557422136,0.3014855311
ATE-weighted,0,5.7589017739,0.3052030485
ATE-weighted,0,5.7620513828,0.3079434073
ATE-weighted,0,5.7651911028,0.3091277862
ATE-weighted,0,5.7683209958,0.3125225812
ATE-weighted,0,5.7714411231,0.3145866148
ATE-weighted,0,5.7745515455,0.3153227418
ATE-weighted,0,5.7776523232,0.319912206
ATE-weighted,0,5.7807435158,0.3226180982
ATE-weighted,0,5.7838251823,0.3245573325
ATE-weighted,0,5.7868973814,0.3273519903
ATE-weighted,0,5.7899601709,0.3299605143
ATE-weighted,0,5.7930136084,0.3338531899
ATE-weighted,0,5.7960577508,0.3365576164
ATE-weighted,0,5.7990926545,0.3392448001
ATE-weighted,0,5.8021183754,0.341327139
ATE-weighted,0,5.8051349689,0.3417199759
ATE-weighted,0,5.80814249,0.3425017052
ATE-weighted,0,5.811140993,0.34447495
ATE-weighted,0,5.8141305318,0.3477336219
ATE-weighted,0,5.81711116,0.3492871468
ATE-weighted,0,5.8200829304,0.3527270155
ATE-weighted,0,5.8230458955,0.3556212829
ATE-weighted,0,5.8260001074,0.3564871086
ATE-weighted,0,5.8289456176,0.3583584067
ATE-weighted,0,5.8318824773,0.3628276914
ATE-weighted,0,5.8348107371,0.3643267142
ATE-weighted,0,5.8377304472,0.3665421391
ATE-weighted,0,5.8406416574,0.3687992831
ATE-weighted,0,5.843544417,0.3733005955
ATE-weighted,0,5.8464387751,0.3751992148
ATE-weighted,0,5.8493247799,0.3776501142
ATE-weighted,0,5.8522024798,0.3787415716
ATE-weighted,0,5.8550719222,0.3811743358
ATE-weighted,0,5.8579331545,0.3844608707
ATE-weighted,0,5.8607862235,0.3861416909
ATE-weighted,0,5.8636311756,0.38902999
ATE-weighted,0,5.8664680569,0.3916761222
ATE-weighted,0,5.8692969131,0.3949745005
ATE-weighted,0,5.8721177895,0.3966967603
ATE-weighted,0,5.8749307309,0.3988455246
ATE-weighted,0,5.8777357818,0.4026507814
ATE-weighted,0,5.8805329864,0.4056475772
ATE-weighted,0,5.8833223885,0.4073252767
ATE-weighted,0,5.8861040315,0.4085990028
ATE-weighted,0,5.8888779583,0.4102019449
ATE-weighted,0,5.8916442118,0.4126687164
ATE-weighted,0,5.8944028343,0.4151027935
ATE-weighted,0,5.8971538676,0.4176280952
ATE-weighted,0,5.8998973536,0.4205684301
ATE-weighted,1,,
ATE-weighted,1,0,-8.225749468
ATE-weighted,1,0.6931471806,-6.396457473
ATE-weighted,1,1.0986122887,-6.147947385
ATE-weighted,1,1.3862943611,-6.039800286
ATE-weighted,1,1.6094379124,-5.786346329
ATE-weighted,1,1.7917594692,-5.52736914
ATE-weighted,1,1.9459101491,-5.334154341
ATE-weighted,1,2.0794415417,-5.149671425
ATE-weighted,1,2.1972245773,-5.054400062
ATE-weighted,1,2.302585093,-4.875043523
ATE-weighted,1,2.3978952728,-4.749783522
ATE-weighted,1,2.4849066498,-4.633909553
ATE-weighted,1,2.5649493575,-4.500320071
ATE-weighted,1,2.6390573296,-4.435126124
ATE-weighted,1,2.7080502011,-4.317304153
ATE-weighted,1,2.7725887222,-4.199921703
ATE-weighted,1,2.8332133441,-4.07638801
ATE-weighted,1,2.8903717579,-3.971073069
ATE-weighted,1,2.9444389792,-3.899897363
ATE-weighted,1,2.9957322736,-3.826054462
ATE-weighted,1,3.0445224377,-3.744820792
ATE-weighted,1,3.0910424534,-3.710130071
ATE-weighted,1,3.1354942159,-3.635200329
ATE-weighted,1,3.1780538303,-3.568487304
ATE-weighted,1,3.2188758249,-3.529852543
ATE-weighted,1,3.258096538,-3.475085684
ATE-weighted,1,3.295836866,-3.397591922
ATE-weighted,1,3.3322045102,-3.34478492
ATE-weighted,1,3.36729583,-3.28449866
ATE-weighted,1,3.4011973817,-3.267192701
ATE-weighted,1,3.4339872045,-3.237366921
ATE-weighted,1,3.4657359028,-3.206089027
ATE-weighted,1,3.4965075615,-3.158625365
ATE-weighted,1,3.5263605246,-3.139877401
ATE-weighted,1,3.5553480615,-3.122065199
ATE-weighted,1,3.5835189385,-3.081183355
ATE-weighted,1,3.6109179126,-3.037692956
ATE-weighted,1,3.6375861597,-3.014088778
ATE-weighted,1,3.6635616461,-2.987390004
ATE-weighted,1,3.6888794541,-2.967397722
ATE-weighted,1,3.7135720667,-2.926577538
ATE-weighted,1,3.7376696183,-2.90434971
ATE-weighted,1,3.7612001157,-2.882766709
ATE-weighted,1,3.7841896339,-2.855617697
ATE-weighted,1,3.8066624898,-2.833350847
ATE-weighted,1,3.8286413965,-2.807380987
ATE-weighted,1,3.8501476017,-2.775947982
ATE-weighted,1,3.8712010109,-2.737602588
ATE-weighted,1,3.8918202981,-2.705747815
ATE-weighted,1,3.9120230054,-2.684825231
ATE-weighted,1,3.9318256327,-2.64543852
ATE-weighted,1,3.9512437186,-2.608441388
ATE-weighted,1,3.9702919136,-2.585517782
ATE-weighted,1,3.9889840466,-2.558873422
ATE-weighted,1,4.0073331852,-2.542914397
ATE-weighted,1,4.0253516907,-2.531337641
ATE-weighted,1,4.0430512678,-2.511814418
ATE-weighted,1,4.0604430105,-2.504688395
ATE-weighted,1,4.0775374439,-2.476186345
ATE-weighted,1,4.0943445622,-2.452138257
ATE-weighted,1,4.1108738642,-2.435959559
ATE-weighted,1,4.127134385,-2.413229313
ATE-weighted,1,4.1431347264,-2.389898769
ATE-weighted,1,4.1588830834,-2.361366064
ATE-weighted,1,4.1743872699,-2.33072623
ATE-weighted,1,4.189654742,-2.313975434
ATE-weighted,1,4.2046926194,-2.291933099
ATE-weighted,1,4.2195077052,-2.265443356
ATE-weighted,1,4.2341065046,-2.233657592
ATE-weighted,1,4.248495242,-2.206030533
ATE-weighted,1,4.262679877,-2.187168566
ATE-weighted,1,4.276666119,-2.173794874
ATE-weighted,1,4.2904594411,-2.146663645
ATE-weighted,1,4.3040650932,-2.127342007
ATE-weighted,1,4.3174881135,-2.107957982
ATE-weighted,1,4.3307333403,-2.093087275
ATE-weighted,1,4.3438054219,-2.068608665
ATE-weighted,1,4.3567088267,-2.057736174
ATE-weighted,1,4.3694478525,-2.037618998
ATE-weighted,1,4.3820266347,-2.022054398
ATE-weighted,1,4.3944491547,-2.01331098
ATE-weighted,1,4.4067192473,-2.001711721
ATE-weighted,1,4.4188406078,-1.988288429
ATE-weighted,1,4.4308167988,-1.974335283
ATE-weighted,1,4.4426512565,-1.955059795
ATE-weighted,1,4.4543472963,-1.931106031
ATE-weighted,1,4.4659081187,-1.91738393
ATE-weighted,1,4.4773368145,-1.901042245
ATE-weighted,1,4.4886363697,-1.881693842
ATE-weighted,1,4.4998096703,-1.858284486
ATE-weighted,1,4.5108595065,-1.842561576
ATE-weighted,1,4.521788577,-1.826330939
ATE-weighted,1,4.5325994932,-1.812166429
ATE-weighted,1,4.5432947823,-1.803729168
ATE-weighted,1,4.5538768916,-1.783483718
ATE-weighted,1,4.5643481915,-1.774564082
ATE-weighted,1,4.5747109785,-1.759343299
ATE-weighted,1,4.5849674787,-1.747969627
ATE-weighted,1,4.5951198501,-1.738450817
ATE-weighted,1,4.605170186,-1.728806003
ATE-weighted,1,4.6151205168,-1.710876039
ATE-weighted,1,4.6249728133,-1.702266823
ATE-weighted,1,4.6347289882,-1.688887973
ATE-weighted,1,4.6443908991,-1.675318988
ATE-weighted,1,4.6539603502,-1.662487783
ATE-weighted,1,4.6634390941,-1.652571775
ATE-weighted,1,4.6728288345,-1.635652016
ATE-weighted,1,4.6821312271,-1.616569208
ATE-weighted,1,4.6913478822,-1.604927434
ATE-weighted,1,4.7004803658,-1.597188685
ATE-weighted,1,4.7095302013,-1.589006897
ATE-weighted,1,4.7184988713,-1.579597426
ATE-weighted,1,4.7273878187,-1.5680924
ATE-weighted,1,4.7361984484,-1.561731073
ATE-weighted,1,4.7449321284,-1.553373581
ATE-weighted,1,4.7535901911,-1.545077793
ATE-weighted,1,4.7621739348,-1.533384878
ATE-weighted,1,4.7706846245,-1.51538797
ATE-weighted,1,4.7791234931,-1.503628856
ATE-weighted,1,4.7874917428,-1.493808344
ATE-weighted,1,4.7957905456,-1.487550515
ATE-weighted,1,4.8040210447,-1.473465297
ATE-weighted,1,4.8121843554,-1.46117466
ATE-weighted,1,4.8202815656,-1.44758885
ATE-weighted,1,4.8283137373,-1.437118083
ATE-weighted,1,4.836281907,-1.423626735
ATE-weighted,1,4.8441870865,-1.412000685
ATE-weighted,1,4.8520302639,-1.401400003
ATE-weighted,1,4.8598124044,-1.388290669
ATE-weighted,1,4.8675344505,-1.381273356
ATE-weighted,1,4.8751973232,-1.379442034
ATE-weighted,1,4.8828019226,-1.370060918
ATE-weighted,1,4.8903491282,-1.362440569
ATE-weighted,1,4.8978398,-1.350279742
ATE-weighted,1,4.9052747784,-1.34060502
ATE-weighted,1,4.9126548857,-1.333806127
ATE-weighted,1,4.9199809258,-1.329347227
ATE-weighted,1,4.9272536852,-1.318608677
ATE-weighted,1,4.9344739331,-1.31107293
ATE-weighted,1,4.9416424226,-1.298953772
ATE-weighted,1,4.9487598904,-1.290830501
ATE-weighted,1,4.9558270576,-1.28347027
ATE-weighted,1,4.9628446303,-1.272636733
ATE-weighted,1,4.9698132996,-1.264038529
ATE-weighted,1,4.9767337424,-1.254984984
ATE-weighted,1,4.9836066217,-1.247296178
ATE-weighted,1,4.9904325868,-1.241985577
ATE-weighted,1,4.9972122738,-1.229447611
ATE-weighted,1,5.0039463059,-1.223770194
ATE-weighted,1,5.0106352941,-1.208422822
ATE-weighted,1,5.0172798368,-1.198932372
ATE-weighted,1,5.0238805208,-1.190756393
ATE-weighted,1,5.0304379214,-1.185066398
ATE-weighted,1,5.0369526024,-1.178226499
ATE-weighted,1,5.0434251169,-1.167271733
ATE-weighted,1,5.0498560072,-1.15664539
ATE-weighted,1,5.0562458053,-1.151007297
ATE-weighted,1,5.062595033,-1.145846449
ATE-weighted,1,5.0689042022,-1.140206819
ATE-weighted,1,5.0751738152,-1.130590886
ATE-weighted,1,5.081404365,-1.125550488
ATE-weighted,1,5.0875963352,-1.114672465
ATE-weighted,1,5.0937502008,-1.104938949
ATE-weighted,1,5.0998664278,-1.099254199
ATE-weighted,1,5.1059454739,-1.09066804
ATE-weighted,1,5.1119877884,-1.082847746
ATE-weighted,1,5.1179938124,-1.074006705
ATE-weighted,1,5.1239639794,-1.063148114
ATE-weighted,1,5.1298987149,-1.055725489
ATE-weighted,1,5.1357984371,-1.049287693
ATE-weighted,1,5.1416635565,-1.043880827
ATE-weighted,1,5.1474944768,-1.037084897
ATE-weighted,1,5.1532915945,-1.026718835
ATE-weighted,1,5.1590552992,-1.017764504
ATE-weighted,1,5.1647859739,-1.01450752
ATE-weighted,1,5.170483995,-1.011170426
ATE-weighted,1,5.1761497326,-1.004592569
ATE-weighted,1,5.1817835503,-0.999833383
ATE-weighted,1,5.1873858058,-0.991212387
ATE-weighted,1,5.1929568509,-0.985301899
ATE-weighted,1,5.1984970313,-0.980722
ATE-weighted,1,5.2040066871,-0.972240797
ATE-weighted,1,5.2094861528,-0.961498159
ATE-weighted,1,5.2149357576,-0.956488903
ATE-weighted,1,5.2203558251,-0.95033095
ATE-weighted,1,5.2257466737,-0.946491372
ATE-weighted,1,5.2311086169,-0.93930153
ATE-weighted,1,5.2364419628,-0.931049227
ATE-weighted,1,5.2417470151,-0.922659749
ATE-weighted,1,5.2470240722,-0.916058043
ATE-weighted,1,5.252273428,-0.906985789
ATE-weighted,1,5.257495372,-0.899808179
ATE-weighted,1,5.2626901889,-0.893669272
ATE-weighted,1,5.2678581591,-0.890425512
ATE-weighted,1,5.2729995586,-0.883737608
ATE-weighted,1,5.2781146592,-0.881182649
ATE-weighted,1,5.2832037287,-0.878673534
ATE-weighted,1,5.2882670307,-0.872568814
ATE-weighted,1,5.2933048247,-0.868634081
ATE-weighted,1,5.2983173665,-0.867126881
ATE-weighted,1,5.3033049081,-0.861399482
ATE-weighted,1,5.3082676974,-0.854369981
ATE-weighted,1,5.313205979,-0.850420532
ATE-weighted,1,5.3181199938,-0.842799345
ATE-weighted,1,5.3230099791,-0.838812225
ATE-weighted,1,5.3278761688,-0.834447816
ATE-weighted,1,5.3327187933,-0.828038087
ATE-weighted,1,5.3375380797,-0.826121535
ATE-weighted,1,5.342334252,-0.822294092
ATE-weighted,1,5.3471075307,-0.817945592
ATE-weighted,1,5.3518581335,-0.811322838
ATE-weighted,1,5.3565862747,-0.807407774
ATE-weighted,1,5.3612921657,-0.804721557
ATE-weighted,1,5.365976015,-0.799827692
ATE-weighted,1,5.3706380281,-0.79687753
ATE-weighted,1,5.3752784077,-0.791161132
ATE-weighted,1,5.3798973535,-0.784093559
ATE-weighted,1,5.3844950628,-0.779656188
ATE-weighted,1,5.3890717298,-0.773407631
